X0;X1;X2;RCE
1670057643.1572132;0.2;0.6;1195.33
1670057943.1626084;0.2;0.77;1194.49
1670058243.1680036;0.2;0.78;1194.49
1670058543.1733985;0.2;0.27;1194.49
1670058843.1787937;0.2;0.29;1194.49
1670059143.1841888;0.3;3.81;1194.49
1670059443.1895838;0.3;3.81;1194.49
1670059743.194979;0.3;3.11;1194.49
1670060043.2003741;0.3;4.34;1194.49
1670060343.205769;0.3;4.0;1194.49
1670060643.2111642;0.3;3.0;1194.49
1670060943.2165594;0.3;0.47;1194.49
1670061243.2219543;0.4;0.5;1194.49
1670061543.2273495;0.4;0.27;1195.25
1670061843.2327447;0.4;0.27;1195.25
1670062143.2381399;0.5;0.32;1195.25
1670062443.2435348;0.4;3.75;1195.25
1670062743.24893;0.4;5.7;1195.25
1670063043.2543252;0.4;4.33;1195.25
1670063343.25972;0.4;2.88;1195.25
1670063643.2651153;0.4;0.34;1195.25
1670063943.2705104;0.4;0.35;1195.25
1670064243.2759054;0.4;0.37;1195.25
1670064543.2813005;0.3;0.39;1195.25
1670064843.2866957;0.3;0.39;1195.25
1670065143.292091;0.3;5.97;1182.22
1670065443.2974858;0.3;8.67;1182.22
1670065743.302881;0.3;4.59;1182.22
1670066043.3082762;0.2;2.37;1182.22
1670066343.313671;0.2;5.55;1182.22
1670066643.3190663;0.2;5.55;1182.22
1670066943.3244615;0.2;5.48;1182.22
1670067243.3298564;0.2;3.65;1182.22
1670067543.3352516;0.2;3.46;1182.22
1670067843.3406467;0.2;0.35;1182.22
1670068143.3460417;0.2;0.3;1182.22
1670068443.3514369;0.2;0.31;1182.22
1670068743.356832;0.2;0.31;1191.54
1670069043.3622272;0.2;2.02;1191.54
1670069343.3676221;0.2;5.56;1191.54
1670069643.3730173;0.2;4.37;1191.54
1670069943.3784125;0.2;2.51;1191.54
1670070243.3838074;0.2;0.3;1191.54
1670070543.3892026;0.2;0.32;1191.54
1670070843.3945978;0.2;0.32;1191.54
1670071143.3999927;0.2;0.31;1191.54
1670071443.4053879;0.2;3.64;1191.54
1670071743.410783;0.2;4.99;1191.54
1670072043.4161782;0.2;6.42;1191.54
1670072343.4215732;0.2;6.17;1206.12
1670072643.4269683;0.1;3.47;1206.12
1670072943.4323635;0.1;3.68;1206.12
1670073243.4377584;0.1;3.55;1206.12
1670073543.4431536;0.1;0.49;1206.12
1670073843.4485488;0.1;0.24;1206.12
1670074143.4539437;0.1;2.8;1206.12
1670074443.459339;0.1;0.65;1206.12
1670074743.464734;0.0;1.93;1206.12
1670075043.470129;0.0;5.48;1206.12
1670075343.4755242;0.0;3.66;1206.12
1670075643.4809194;0.0;0.18;1206.12
1670075943.4863145;0.0;0.17;1196.68
1670076243.4917095;0.0;0.26;1196.68
1670076543.4971046;0.0;0.27;1196.68
1670076843.5024998;0.0;2.01;1196.68
1670077143.5078948;0.0;5.57;1196.68
1670077443.51329;0.0;5.2;1196.68
1670077743.518685;0.0;3.42;1196.68
1670078043.52408;0.0;0.26;1196.68
1670078343.5294752;0.0;2.01;1196.68
1670078643.5348704;0.0;5.5;1196.68
1670078943.5402653;0.0;3.02;1196.68
1670079243.5456605;0.0;2.69;1196.68
1670079543.5510557;0.0;3.01;1148.47
1670079843.5564508;0.0;2.39;1148.47
1670080143.5618458;0.0;0.24;1148.47
1670080443.567241;0.0;0.24;1148.47
1670080743.5726361;0.0;0.15;1148.47
1670081043.578031;0.0;0.16;1148.47
1670081343.5834262;0.0;2.6;1148.47
1670081643.5888214;0.0;5.33;1148.47
1670081943.5942163;0.0;3.61;1148.47
1670082243.5996115;0.0;0.48;1148.47
1670082543.6050067;0.0;0.48;1148.47
1670082843.6104019;0.0;0.48;1148.47
1670083143.6157968;0.0;0.15;1104.68
1670083443.621192;0.0;0.15;1104.68
1670083743.6265872;0.0;1.12;1104.68
1670084043.631982;0.0;4.86;1104.68
1670084343.6373773;0.0;4.21;1104.68
1670084643.6427724;0.0;2.34;1104.68
1670084943.6481674;0.0;0.16;1104.68
1670085243.6535625;0.0;0.15;1104.68
1670085543.6589577;0.0;0.15;1104.68
1670085843.6643527;0.0;0.15;1104.68
1670086143.6697478;0.0;3.58;1104.68
1670086443.675143;0.0;4.68;1104.68
1670086743.6805382;0.0;2.78;1004.68
1670087043.685933;0.0;0.26;1004.68
1670087343.6913283;0.0;0.25;1004.68
1670087643.6967235;0.0;0.25;1004.68
1670087943.7021184;0.0;0.25;1004.68
1670088243.7075136;0.0;3.64;1004.68
1670088543.7129087;0.0;3.64;1004.68
1670088843.7183037;0.0;5.46;1004.68
1670089143.7236989;0.0;3.15;1004.68
1670089443.729094;0.0;0.83;1004.68
1670089743.734489;0.0;0.25;1004.68
1670090043.7398841;0.0;0.25;1004.68
1670090343.7452793;0.0;0.24;908.46
1670090643.7506745;0.0;2.49;908.46
1670090943.7560694;0.0;5.37;908.46
1670091243.7614646;0.0;4.11;908.46
1670091543.7668598;0.0;3.0;908.46
1670091843.7722547;0.0;2.2;908.46
1670092143.7776499;0.0;2.44;908.46
1670092443.783045;0.0;2.28;908.46
1670092743.78844;0.0;0.16;908.46
1670093043.7938352;0.0;0.16;908.46
1670093343.7992303;0.0;0.15;908.46
1670093643.8046255;0.0;0.15;908.46
1670093943.8100204;0.0;0.15;859.79
1670094243.8154156;0.0;3.2;859.79
1670094543.8208108;0.0;5.27;859.79
1670094843.8262057;0.0;2.81;859.79
1670095143.831601;0.0;0.15;859.79
1670095443.836996;0.0;0.15;859.79
1670095743.842391;0.0;0.16;859.79
1670096043.8477862;0.0;0.15;859.79
1670096343.8531814;0.0;3.62;859.79
1670096643.8585763;0.0;4.24;859.79
1670096943.8639715;0.0;2.45;859.79
1670097243.8693666;0.0;0.25;859.79
1670097543.8747618;0.0;0.26;782.32
1670097843.8801568;0.0;0.26;782.32
1670098143.885552;0.0;0.24;782.32
1670098443.890947;0.0;0.25;782.32
1670098743.896342;0.0;3.71;782.32
1670099043.9017372;0.0;4.45;782.32
1670099343.9071324;0.0;2.62;782.32
1670099643.9125273;0.0;0.26;782.32
1670099943.9179225;0.0;0.24;782.32
1670100243.9233177;0.0;0.25;782.32
1670100543.9287128;0.0;0.43;782.32
1670100843.9341078;0.0;4.8;782.32
1670101143.939503;0.0;4.8;554.48
1670101443.9448981;0.0;2.56;554.48
1670101743.950293;0.0;0.41;554.48
1670102043.9556882;0.0;0.4;554.48
1670102343.9610834;0.0;0.31;554.48
1670102643.9664783;0.0;0.31;554.48
1670102943.9718735;0.0;0.35;554.48
1670103243.9772687;0.0;3.22;554.48
1670103543.9826636;0.0;2.75;554.48
1670103843.9880588;0.0;3.87;554.48
1670104143.993454;0.0;2.65;554.48
1670104443.9988492;0.0;2.29;554.48
1670104744.004244;0.0;0.32;495.03
1670105044.0096393;0.0;0.33;495.03
1670105344.0150344;0.0;0.45;495.03
1670105644.0204294;0.0;0.43;495.03
1670105944.0258245;0.0;3.7;495.03
1670106244.0312197;0.0;3.75;495.03
1670106544.0366147;0.0;0.5;495.03
1670106844.0420098;0.0;0.47;495.03
1670107144.047405;0.0;3.43;495.03
1670107444.0528;0.0;3.43;495.03
1670107744.058195;0.0;3.43;495.03
1670108044.0635903;0.0;3.43;495.03
1670108344.0689855;0.0;3.43;516.33
1670108644.0743804;0.0;2.67;516.33
1670108944.0797756;0.0;0.35;516.33
1670109244.0851707;0.0;0.35;516.33
1670109544.0905657;0.0;0.35;516.33
1670109844.0959609;0.0;0.26;516.33
1670110144.101356;0.0;3.78;516.33
1670110444.106751;0.0;3.71;516.33
1670110744.1121461;0.0;0.58;516.33
1670111044.1175413;0.0;0.26;516.33
1670111344.1229365;0.0;0.32;516.33
1670111644.1283314;0.0;0.23;516.33
1670111944.1337266;0.0;0.23;517.32
1670112244.1391218;0.0;2.26;517.32
1670112544.1445167;0.0;3.59;517.32
1670112844.1499119;0.0;2.27;517.32
1670113144.155307;0.0;0.23;517.32
1670113444.160702;0.0;0.23;517.32
1670113744.1660972;0.0;0.23;517.32
1670114044.1714923;0.0;0.24;517.32
1670114344.1768873;0.0;3.19;517.32
1670114644.1822824;0.0;3.14;517.32
1670114944.1876776;0.0;0.56;517.32
1670115244.1930728;0.0;0.23;517.32
1670115544.1984677;0.0;0.23;517.36
1670115844.203863;0.0;0.35;517.36
1670116144.209258;0.0;0.4;517.36
1670116444.214653;0.0;3.87;517.36
1670116744.2200482;0.0;3.2;517.36
1670117044.2254434;0.0;0.69;517.36
1670117344.2308383;0.0;0.34;517.36
1670117644.2362335;0.0;0.34;517.36
1670117944.2416286;0.0;0.34;517.36
1670118244.2470236;0.0;1.8;517.36
1670118544.2524188;0.0;4.88;517.36
1670118844.257814;0.0;3.59;517.36
1670119144.263209;0.0;0.24;517.01
1670119444.268604;0.0;0.23;517.01
1670119744.2739992;0.0;0.23;517.01
1670120044.2793944;0.0;0.23;517.01
1670120344.2847893;0.0;1.82;517.01
1670120644.2901845;0.0;3.24;517.01
1670120944.2955797;0.0;2.36;517.01
1670121244.3009746;0.0;2.29;517.01
1670121544.3063698;0.0;2.48;517.01
1670121844.311765;0.0;0.24;517.01
1670122144.3171601;0.0;0.22;517.01
1670122444.322555;0.0;0.22;517.01
1670122744.3279502;0.0;0.32;535.23
1670123044.3333454;0.0;0.32;535.23
1670123344.3387403;0.0;2.61;535.23
1670123644.3441355;0.0;3.32;535.23
1670123944.3495307;0.0;0.24;535.23
1670124244.3549256;0.0;0.23;535.23
1670124544.3603208;0.0;0.22;535.23
1670124844.365716;0.0;0.22;535.23
1670125144.371111;0.0;0.36;535.23
1670125444.376506;0.0;4.03;535.23
1670125744.3819013;0.0;3.28;535.23
1670126044.3872964;0.0;3.28;535.23
1670126344.3926914;0.0;0.67;520.37
1670126644.3980865;0.0;0.35;520.37
1670126944.4034817;0.0;0.34;520.37
1670127244.4088767;0.0;0.33;520.37
1670127544.4142718;0.0;2.68;520.37
1670127844.419667;0.0;4.26;520.37
1670128144.425062;0.0;2.97;520.37
1670128444.430457;0.0;0.34;520.37
1670128744.4358523;0.0;0.34;520.37
1670129044.4412475;0.0;0.33;520.37
1670129344.4466424;0.0;0.23;520.37
1670129644.4520376;0.0;2.55;520.37
1670129944.4574327;0.0;4.57;686.1
1670130244.4628277;0.0;3.19;686.1
1670130544.4682229;0.0;0.55;686.1
1670130844.473618;0.0;0.23;686.1
1670131144.479013;0.0;0.22;686.1
1670131444.4844081;0.0;0.23;686.1
1670131744.4898033;0.0;1.94;686.1
1670132044.4951982;0.0;5.44;686.1
1670132344.5005934;0.0;3.77;686.1
1670132644.5059886;0.0;2.71;686.1
1670132944.5113838;0.0;2.71;686.1
1670133244.5167787;0.0;4.04;686.1
1670133544.522174;0.0;4.94;739.27
1670133844.527569;0.0;0.53;739.27
1670134144.532964;0.0;1.81;739.27
1670134444.5383592;0.0;1.81;739.27
1670134744.5437543;0.0;5.48;739.27
1670135044.5491493;0.0;4.22;739.27
1670135344.5545444;0.0;2.51;739.27
1670135644.5599396;0.0;0.35;739.27
1670135944.5653346;0.0;0.34;739.27
1670136244.5707297;0.0;0.35;739.27
1670136544.576125;0.0;0.33;739.27
1670136844.58152;0.1;2.79;739.27
1670137144.586915;0.1;5.61;834.3
1670137444.5923102;0.2;3.41;834.3
1670137744.5977054;0.2;2.55;834.3
1670138044.6031003;0.2;0.34;834.3
1670138344.6084955;0.3;0.35;834.3
1670138644.6138906;0.3;0.41;834.3
1670138944.6192856;0.3;0.38;834.3
1670139244.6246808;0.4;3.75;834.3
1670139544.630076;0.4;5.33;834.3
1670139844.635471;0.5;4.29;834.3
1670140144.640866;0.5;0.54;834.3
1670140444.6462612;0.5;0.53;834.3
1670140744.6516564;0.6;0.54;863.13
1670141044.6570513;0.7;0.55;863.13
1670141344.6624465;0.5;4.04;863.13
1670141644.6678417;0.5;4.04;863.13
1670141944.6732366;0.5;4.04;863.13
1670142244.6786318;0.5;2.54;863.13
1670142544.684027;0.6;0.33;863.13
1670142844.689422;0.6;3.05;863.13
1670143144.694817;0.6;3.05;863.13
1670143444.7002122;0.6;5.13;863.13
1670143744.7056074;0.6;3.82;863.13
1670144044.7110023;0.7;3.05;863.13
1670144344.7163975;0.7;3.05;781.0
1670144644.7217927;0.7;3.05;781.0
1670144944.7271876;0.7;5.55;781.0
1670145244.7325828;0.7;5.55;781.0
1670145544.737978;0.7;5.55;781.0
1670145844.743373;0.7;5.55;781.0
1670146144.748768;0.7;5.55;781.0
1670146444.7541633;0.7;5.55;781.0
1670146744.7595582;0.7;4.24;781.0
1670147044.7649534;0.8;3.12;781.0
1670147344.7703485;1.9;0.29;781.0
1670147644.7757437;1.9;0.29;781.0
1670147944.7811387;2.2;1.62;864.22
1670148244.7865338;2.6;3.27;864.22
1670148544.791929;1.6;5.6;864.22
1670148844.797324;1.7;5.83;864.22
1670149144.802719;2.7;3.1;864.22
1670149444.8081143;3.1;3.32;864.22
1670149744.8135092;3.1;2.94;864.22
1670150044.8189044;3.2;2.26;864.22
1670150344.8242996;3.1;1.43;864.22
1670150644.8296947;3.2;2.07;864.22
1670150944.8350897;3.3;0.68;864.22
1670151244.8404849;2.9;0.67;864.22
1670151544.84588;3.1;3.68;841.72
1670151844.851275;3.1;4.46;841.72
1670152144.8566701;3.0;0.97;841.72
1670152444.8620653;3.2;0.94;841.72
1670152744.8674603;1.2;1.58;841.72
1670153044.8728554;1.2;1.58;841.72
1670153344.8782506;1.5;2.26;841.72
1670153644.8836455;2.8;5.95;841.72
1670153944.8890407;1.8;3.99;841.72
1670154244.894436;0.7;0.66;841.72
1670154544.899831;0.7;1.65;841.72
1670154844.905226;0.9;7.65;841.72
1670155144.9106212;0.4;5.51;809.32
1670155444.9160163;0.4;5.51;809.32
1670155744.9214113;0.4;5.51;809.32
1670156044.9268064;0.4;5.51;809.32
1670156344.9322016;0.4;5.51;809.32
1670156644.9375966;0.4;5.51;809.32
1670156944.9429917;0.4;5.51;809.32
1670157244.948387;0.4;5.51;809.32
1670157544.953782;0.4;5.51;809.32
1670157844.959177;0.4;5.51;809.32
1670158144.9645722;0.4;5.51;809.32
1670158444.9699674;0.4;5.51;809.32
1670158744.9753623;0.4;5.51;868.14
1670159044.9807575;0.4;5.51;868.14
1670159344.9861526;0.4;5.51;868.14
1670159644.9915476;0.4;5.51;868.14
1670159944.9969428;0.4;0.39;868.14
1670160245.002338;0.0;0.23;868.14
1670160545.0077329;0.0;0.23;868.14
1670160845.013128;0.0;0.23;868.14
1670161145.0185232;0.0;0.23;868.14
1670161445.0239184;0.0;0.23;868.14
1670161745.0293133;0.0;0.23;868.14
1670162045.0347085;0.0;0.23;868.14
1670162345.0401037;0.0;0.23;862.64
1670162645.0454986;0.0;0.23;862.64
1670162945.0508938;0.0;0.23;862.64
1670163245.056289;0.0;0.23;862.64
1670163545.061684;0.0;0.23;862.64
1670163845.067079;0.0;0.23;862.64
1670164145.0724742;0.0;0.23;862.64
1670164445.0778692;0.0;2.39;862.64
1670164745.0832644;0.0;0.6;862.64
1670165045.0886595;0.0;2.64;862.64
1670165345.0940547;0.0;2.64;862.64
1670165645.0994496;0.0;7.6;862.64
1670165945.1048448;0.0;1.55;862.68
1670166245.11024;0.0;0.67;862.68
1670166545.115635;0.0;0.5;862.68
1670166845.12103;0.0;0.5;862.68
1670167145.1264253;0.0;2.0;862.68
1670167445.1318202;0.0;5.4;862.68
1670167745.1372154;0.0;5.4;862.68
1670168045.1426105;0.0;2.78;862.68
1670168345.1480057;0.0;3.25;862.68
1670168645.1534007;0.0;2.59;862.68
1670168945.1587958;0.0;0.69;862.68
1670169245.164191;0.0;0.55;862.68
1670169545.169586;0.0;0.72;856.74
1670169845.174981;0.0;0.71;856.74
1670170145.1803763;0.0;4.91;856.74
1670170445.1857712;0.0;4.91;856.74
1670170745.1911664;0.0;4.91;856.74
1670171045.1965616;0.0;1.02;856.74
1670171345.2019565;0.0;0.6;856.74
1670171645.2073517;0.0;0.61;856.74
1670171945.2127469;0.0;0.49;856.74
1670172245.218142;0.0;5.27;856.74
1670172545.223537;0.0;5.27;856.74
1670172845.2289321;0.0;3.7;856.74
1670173145.2343273;0.0;2.7;786.35
1670173445.2397223;0.0;2.9;786.35
1670173745.2451174;0.0;2.9;786.35
1670174045.2505126;0.0;2.88;786.35
1670174345.2559075;0.0;2.88;786.35
1670174645.2613027;0.0;2.88;786.35
1670174945.266698;0.0;2.69;786.35
1670175245.2720928;0.0;0.61;786.35
1670175545.277488;0.0;0.61;786.35
1670175845.2828832;0.0;0.47;786.35
1670176145.2882783;0.0;0.48;786.35
1670176445.2936733;0.0;4.2;786.35
1670176745.2990685;0.0;4.92;720.07
1670177045.3044636;0.0;1.7;720.07
1670177345.3098586;0.0;1.7;720.07
1670177645.3152537;0.0;1.7;720.07
1670177945.320649;0.0;1.74;720.07
1670178245.3260438;0.0;1.74;720.07
1670178545.331439;0.0;2.1;720.07
1670178845.3368342;0.0;6.48;720.07
1670179145.3422294;0.0;4.65;720.07
1670179445.3476243;0.0;3.17;720.07
1670179745.3530195;0.0;3.36;720.07
1670180045.3584146;0.0;2.57;720.07
1670180345.3638096;0.0;0.29;752.68
1670180645.3692048;0.0;0.29;752.68
1670180945.3746;0.0;0.29;752.68
1670181245.3799949;0.0;0.28;752.68
1670181545.38539;0.0;1.93;752.68
1670181845.3907852;0.0;5.03;752.68
1670182145.3961802;0.0;3.65;752.68
1670182445.4015753;0.0;0.28;752.68
1670182745.4069705;0.0;0.27;752.68
1670183045.4123657;0.0;0.27;752.68
1670183345.4177606;0.0;0.19;752.68
1670183645.4231558;0.0;0.3;752.68
1670183945.428551;0.0;3.77;580.26
1670184245.433946;0.0;3.72;580.26
1670184545.439341;0.0;0.73;580.26
1670184845.4447362;0.0;2.48;580.26
1670185145.4501312;0.0;5.46;580.26
1670185445.4555264;0.0;2.9;580.26
1670185745.4609215;0.0;2.48;580.26
1670186045.4663167;0.0;0.51;580.26
1670186345.4717116;0.0;0.52;580.26
1670186645.4771068;0.0;0.43;580.26
1670186945.482502;0.0;0.54;580.26
1670187245.487897;0.0;3.65;580.26
1670187545.493292;0.0;5.02;705.18
1670187845.4986873;0.0;3.31;705.18
1670188145.5040822;0.0;0.52;705.18
1670188445.5094774;0.0;0.64;705.18
1670188745.5148726;0.0;0.53;705.18
1670189045.5202675;0.0;0.45;705.18
1670189345.5256627;0.0;2.27;705.18
1670189645.5310578;0.0;2.78;705.18
1670189945.536453;0.0;2.62;705.18
1670190245.541848;0.0;0.62;705.18
1670190545.547243;0.0;0.76;705.18
1670190845.5526383;0.0;0.5;705.18
1670191145.5580332;0.0;0.43;653.81
1670191445.5634284;0.0;2.67;653.81
1670191745.5688236;0.0;3.73;653.81
1670192045.5742185;0.0;0.43;653.81
1670192345.5796137;0.0;0.44;653.81
1670192645.5850089;0.0;0.35;653.81
1670192945.5904038;0.0;0.53;653.81
1670193245.595799;0.0;0.52;653.81
1670193545.6011941;0.0;4.09;653.81
1670193845.6065893;0.0;3.66;653.81
1670194145.6119843;0.0;0.56;653.81
1670194445.6173794;0.0;0.55;653.81
1670194745.6227746;0.0;0.35;630.15
1670195045.6281695;0.0;0.47;630.15
1670195345.6335647;0.0;2.54;630.15
1670195645.63896;0.0;3.33;630.15
1670195945.6443548;0.0;0.58;630.15
1670196245.64975;0.0;0.28;630.15
1670196545.6551452;0.0;0.19;630.15
1670196845.6605403;0.0;0.17;630.15
1670197145.6659353;0.0;0.47;630.15
1670197445.6713305;0.0;2.65;630.15
1670197745.6767256;0.0;3.21;630.15
1670198045.6821206;0.0;0.3;630.15
1670198345.6875157;0.0;0.3;642.22
1670198645.692911;0.0;2.76;642.22
1670198945.6983058;0.0;0.29;642.22
1670199245.703701;0.0;0.27;642.22
1670199545.7090962;0.0;0.27;642.22
1670199845.7144911;0.0;0.27;642.22
1670200145.7198863;0.0;0.75;642.22
1670200445.7252815;0.0;4.55;642.22
1670200745.7306767;0.0;3.49;642.22
1670201045.7360716;0.0;3.49;642.22
1670201345.7414668;0.0;0.16;642.22
1670201645.746862;0.0;0.16;642.22
1670201945.7522569;0.0;0.16;681.46
1670202245.757652;0.0;0.17;681.46
1670202545.7630472;0.0;2.29;681.46
1670202845.7684422;0.0;3.33;681.46
1670203145.7738373;0.0;0.48;681.46
1670203445.7792325;0.0;0.16;681.46
1670203745.7846274;0.0;0.16;681.46
1670204045.7900226;0.0;0.16;681.46
1670204345.7954178;0.0;1.79;681.46
1670204645.800813;0.0;2.67;681.46
1670204945.806208;0.0;3.09;681.46
1670205245.811603;0.0;0.47;681.46
1670205545.8169982;0.0;0.16;565.89
1670205845.8223932;0.0;0.15;565.89
1670206145.8277884;0.0;0.25;565.89
1670206445.8331835;0.0;1.8;565.89
1670206745.8385785;0.0;3.44;565.89
1670207045.8439736;0.0;0.58;565.89
1670207345.8493688;0.0;0.58;565.89
1670207645.854764;0.0;0.27;565.89
1670207945.860159;0.0;0.27;565.89
1670208245.865554;0.0;0.28;565.89
1670208545.8709493;0.0;0.28;565.89
1670208845.8763442;0.0;3.75;565.89
1670209145.8817394;0.0;2.28;925.56
1670209445.8871346;0.0;0.27;925.56
1670209745.8925295;0.0;0.27;925.56
1670210045.8979247;0.0;0.26;925.56
1670210345.9033198;0.0;0.26;925.56
1670210645.9087148;0.0;2.42;925.56
1670210945.91411;0.0;2.9;925.56
1670211245.9195051;0.0;0.17;925.56
1670211545.9249003;0.0;2.32;925.56
1670211845.9302952;0.0;3.09;925.56
1670212145.9356904;0.0;2.53;925.56
1670212445.9410856;0.0;2.12;925.56
1670212745.9464805;0.0;0.17;996.22
1670213045.9518757;0.0;0.17;996.22
1670213345.9572709;0.0;0.17;996.22
1670213645.9626658;0.0;0.17;996.22
1670213945.968061;0.0;3.44;996.22
1670214245.9734561;0.0;3.86;996.22
1670214545.9788513;0.0;2.18;996.22
1670214845.9842463;0.0;0.17;996.22
1670215145.9896414;0.0;0.16;996.22
1670215445.9950366;0.0;0.17;996.22
1670215746.0004315;0.0;0.17;996.22
1670216046.0058267;0.0;2.98;996.22
1670216346.011222;0.0;3.14;1066.03
1670216646.0166168;0.0;0.28;1066.03
1670216946.022012;0.0;0.26;1066.03
1670217246.0274072;0.0;0.27;1066.03
1670217546.032802;0.0;0.27;1066.03
1670217846.0381973;0.0;0.27;1066.03
1670218146.0435925;0.0;3.86;1066.03
1670218446.0489876;0.0;3.5;1066.03
1670218746.0543826;0.0;2.21;1066.03
1670219046.0597777;0.0;2.48;1066.03
1670219346.065173;0.0;0.58;1066.03
1670219646.0705678;0.0;0.58;1066.03
1670219946.075963;0.0;0.39;1090.0
1670220246.0813582;0.0;0.3;1090.0
1670220546.0867531;0.0;0.33;1090.0
1670220846.0921483;0.0;3.63;1090.0
1670221146.0975435;0.0;3.63;1090.0
1670221446.1029384;0.0;5.32;1090.0
1670221746.1083336;0.0;0.32;1090.0
1670222046.1137288;0.0;0.24;1090.0
1670222346.119124;0.0;0.24;1090.0
1670222646.1245189;0.0;0.25;1090.0
1670222946.129914;0.0;0.24;1090.0
1670223246.1353092;0.0;3.65;1090.0
1670223546.1407042;0.0;4.38;1077.49
1670223846.1460993;0.0;2.41;1077.49
1670224146.1514945;0.0;2.1;1077.49
1670224446.1568894;0.0;3.85;1077.49
1670224746.1622846;0.0;3.85;1077.49
1670225046.1676798;0.0;2.3;1077.49
1670225346.173075;0.0;3.04;1077.49
1670225646.17847;0.0;1.44;1077.49
1670225946.183865;0.0;0.22;1077.49
1670226246.1892602;0.0;0.24;1077.49
1670226546.1946552;0.0;0.24;1077.49
1670226846.2000504;0.0;5.27;1077.49
1670227146.2054455;0.0;4.33;1104.4
1670227446.2108405;0.0;0.65;1104.4
1670227746.2162356;0.0;0.36;1104.4
1670228046.2216308;0.0;0.36;1104.4
1670228346.2270257;0.0;0.35;1104.4
1670228646.232421;0.1;2.92;1104.4
1670228946.237816;0.1;2.92;1104.4
1670229246.2432113;0.1;4.76;1104.4
1670229546.2486062;0.1;0.45;1104.4
1670229846.2540014;0.1;0.45;1104.4
1670230146.2593966;0.1;0.52;1104.4
1670230446.2647915;0.1;1.16;1104.4
1670230746.2701867;0.1;2.11;1131.15
1670231046.2755818;0.1;4.14;1131.15
1670231346.2809768;0.2;3.66;1131.15
1670231646.286372;0.2;2.53;1131.15
1670231946.2917671;0.2;1.96;1131.15
1670232246.297162;0.1;5.43;1131.15
1670232546.3025572;0.1;2.64;1131.15
1670232846.3079524;0.1;2.31;1131.15
1670233146.3133476;0.1;0.27;1131.15
1670233446.3187425;0.1;0.24;1131.15
1670233746.3241377;0.1;0.24;1131.15
1670234046.3295329;0.1;0.27;1131.15
1670234346.3349278;0.1;0.26;1133.52
1670234646.340323;0.2;5.5;1133.52
1670234946.3457181;0.2;6.86;1133.52
1670235246.351113;0.2;4.99;1133.52
1670235546.3565083;0.2;3.1;1133.52
1670235846.3619034;0.2;2.34;1133.52
1670236146.3672986;0.2;1.41;1133.52
1670236446.3726935;0.2;0.44;1133.52
1670236746.3780887;0.2;4.63;1133.52
1670237046.383484;0.2;6.6;1133.52
1670237346.3888788;0.2;6.06;1133.52
1670237646.394274;0.2;2.53;1133.52
1670237946.3996692;0.2;0.31;1138.59
1670238246.405064;0.2;3.76;1138.59
1670238546.4104593;0.1;3.6;1138.59
1670238846.4158545;0.1;2.66;1138.59
1670239146.4212494;0.1;2.41;1138.59
1670239446.4266446;0.1;0.33;1138.59
1670239746.4320397;0.1;0.33;1138.59
1670240046.437435;0.1;0.33;1138.59
1670240346.4428298;0.1;0.33;1138.59
1670240646.448225;0.1;1.71;1138.59
1670240946.4536202;0.1;5.15;1138.59
1670241246.4590151;0.1;3.49;1138.59
1670241546.4644103;0.1;0.33;1161.26
1670241846.4698055;0.1;0.33;1161.26
1670242146.4752004;0.1;0.33;1161.26
1670242446.4805956;0.1;0.32;1161.26
1670242746.4859908;0.1;0.34;1161.26
1670243046.491386;0.1;3.75;1161.26
1670243346.4967809;0.1;2.88;1161.26
1670243646.502176;0.1;0.23;1161.26
1670243946.5075712;0.1;0.27;1161.26
1670244246.5129662;0.1;0.23;1161.26
1670244546.5183613;0.1;0.23;1161.26
1670244846.5237565;0.0;0.25;1161.26
1670245146.5291514;0.0;4.62;1161.34
1670245446.5345466;0.0;4.32;1161.34
1670245746.5399418;0.0;0.66;1161.34
1670246046.5453367;0.0;0.2;1161.34
1670246346.550732;0.0;0.25;1161.34
1670246646.556127;0.0;0.25;1161.34
1670246946.5615222;0.0;2.31;1161.34
1670247246.5669172;0.0;3.76;1161.34
1670247546.5723124;0.0;0.59;1161.34
1670247846.5777075;0.0;0.59;1161.34
1670248146.5831025;0.0;0.23;1161.34
1670248446.5884976;0.0;0.4;1161.34
1670248746.5938928;0.0;5.55;1140.46
1670249046.5992877;0.0;2.98;1140.46
1670249346.604683;0.0;2.65;1140.46
1670249646.610078;0.0;2.65;1140.46
1670249946.615473;0.0;2.41;1140.46
1670250246.6208682;0.0;0.33;1140.46
1670250546.6262634;0.0;0.33;1140.46
1670250846.6316586;0.0;0.33;1140.46
1670251146.6370535;0.0;0.4;1140.46
1670251446.6424487;0.0;4.91;1140.46
1670251746.6478438;0.0;3.47;1140.46
1670252046.6532388;0.0;0.4;1140.46
1670252346.658634;0.0;0.42;1135.48
1670252646.6640291;0.0;0.38;1135.48
1670252946.669424;0.0;0.38;1135.48
1670253246.6748192;0.0;0.3;1135.48
1670253546.6802144;0.0;4.3;1135.48
1670253846.6856096;0.0;4.11;1135.48
1670254146.6910045;0.0;2.28;1135.48
1670254446.6963997;0.0;0.15;1135.48
1670254746.7017949;0.0;0.15;1135.48
1670255046.7071898;0.0;0.15;1135.48
1670255346.712585;0.0;3.85;1135.48
1670255646.7179801;0.0;2.63;1135.48
1670255946.723375;0.0;2.44;1097.2
